age,class,coninc,degree,educ,fechld,gunlaw,happy,satfin,sex,sibs,tvhours,wrkfull,healthre,female,maritals,healthy,vistzoo
77,middle class,32670,high school,12,agree,favor,pretty happy,satisfied,female,1,12,0,3,1,0,1,0
57,lower class,8167.5,lt high school,8,IAP,favor,not too happy,not at all sat,male,3,IAP,0,1,0,0,0,
40,working class,59895,junior college,14,strongly agree,favor,very happy,not at all sat,female,6,0,1,3,1,1,1,0
53,middle class,72600,high school,13,IAP,favor,very happy,satisfied,female,3,IAP,0,3,1,1,1,
44,working class,49005,high school,12,agree,oppose,very happy,not at all sat,male,1,4,1,2,0,1,0,0
49,working class,13612.5,high school,15,IAP,oppose,pretty happy,not at all sat,male,1,IAP,1,3,0,0,1,
27,working class,23595,high school,12,strongly agree,oppose,pretty happy,not at all sat,female,1,2,0,3,1,1,1,1
24,working class,19965,high school,12,IAP,oppose,pretty happy,satisfied,male,1,IAP,1,3,0,0,1,
44,middle class,116160,graduate,17,IAP,favor,pretty happy,satisfied,female,0,IAP,0,3,1,1,1,
79,middle class,19965,high school,14,agree,favor,not too happy,not at all sat,male,2,4,1,3,0,0,1,0
70,middle class,1452,high school,12,strongly agree,favor,pretty happy,more or less,male,7,7,0,2,0,0,0,0
33,working class,32670,high school,14,IAP,favor,pretty happy,not at all sat,male,3,IAP,0,2,0,0,0,
71,middle class,32670,graduate,20,IAP,favor,pretty happy,more or less,female,4,IAP,0,3,1,0,1,
78,working class,27225,lt high school,11,disagree,favor,pretty happy,satisfied,female,2,6,0,3,1,0,1,0
42,working class,32670,high school,15,IAP,oppose,very happy,not at all sat,female,0,IAP,1,3,1,0,1,
76,working class,13612.5,high school,13,IAP,favor,not too happy,more or less,male,4,IAP,0,3,0,0,1,
73,middle class,32670,graduate,18,strongly agree,favor,very happy,satisfied,female,0,4,0,3,1,0,1,1
51,middle class,59895,lt high school,10,IAP,oppose,very happy,satisfied,female,4,IAP,0,3,1,1,1,
58,middle class,IAP,junior college,14,IAP,favor,pretty happy,more or less,female,4,IAP,0,2,1,1,0,
71,upper class,IAP,lt high school,8,disagree,favor,pretty happy,not at all sat,female,13,3,0,2,1,0,0,0
64,working class,15427.5,high school,14,IAP,oppose,not too happy,not at all sat,female,13,IAP,0,3,1,0,1,
85,working class,6534,lt high school,9,IAP,favor,not too happy,more or less,female,7,IAP,0,2,1,0,0,
62,working class,39930,high school,12,disagree,favor,not too happy,more or less,male,3,2,1,1,0,1,0,0
38,lower class,8167.5,junior college,13,IAP,favor,pretty happy,not at all sat,male,5,IAP,0,3,0,0,1,
66,working class,23595,high school,12,disagree,oppose,pretty happy,satisfied,male,9,4,0,3,0,0,1,1
58,middle class,49005,high school,12,IAP,oppose,very happy,more or less,female,3,IAP,1,3,1,1,1,
65,upper class,163843.84698,graduate,18,agree,favor,pretty happy,more or less,male,1,4,1,3,0,1,1,1
72,middle class,49005,high school,15,IAP,oppose,pretty happy,satisfied,male,9,IAP,0,3,0,0,1,
68,working class,101640,bachelor,16,strongly agree,oppose,pretty happy,more or less,male,1,2,0,4,0,1,1,0
75,middle class,19965,high school,12,IAP,oppose,pretty happy,more or less,female,11,IAP,0,3,1,0,1,
54,lower class,13612.5,high school,10,agree,favor,not too happy,not at all sat,female,9,4,0,3,1,0,1,0
79,middle class,15427.5,high school,14,IAP,favor,pretty happy,more or less,female,2,IAP,0,2,1,1,0,
71,middle class,59895,high school,20,agree,favor,not too happy,satisfied,female,3,5,0,3,1,0,1,0
39,middle class,19965,graduate,18,DK,favor,pretty happy,more or less,male,2,2,0,4,0,0,1,0
49,middle class,IAP,bachelor,17,IAP,DK,pretty happy,satisfied,female,2,IAP,0,4,1,1,1,
43,middle class,72600,high school,14,disagree,oppose,pretty happy,more or less,male,2,3,1,2,0,1,0,0
76,middle class,59895,graduate,20,disagree,favor,very happy,satisfied,male,1,3,0,3,0,1,1,1
70,working class,59895,high school,14,IAP,favor,pretty happy,more or less,female,2,IAP,0,2,1,0,0,
27,middle class,IAP,high school,13,agree,oppose,pretty happy,not at all sat,male,3,1,0,3,0,0,1,4
52,middle class,87120,graduate,18,IAP,oppose,pretty happy,more or less,male,1,IAP,1,3,0,1,1,
38,lower class,15427.5,junior college,14,disagree,favor,not too happy,not at all sat,female,2,4,1,1,1,0,0,0
63,middle class,15427.5,junior college,13,IAP,favor,pretty happy,more or less,female,4,IAP,1,2,1,0,0,
35,working class,87120,high school,13,agree,favor,pretty happy,not at all sat,female,1,4,1,3,1,1,1,1
41,working class,39930,high school,14,strongly agree,favor,pretty happy,satisfied,female,2,1,1,3,1,1,1,2
65,lower class,8167.5,bachelor,16,strongly agree,favor,not too happy,not at all sat,female,2,4,0,1,1,0,0,0
25,working class,27225,high school,13,IAP,favor,very happy,more or less,female,3,IAP,0,4,1,0,1,
54,middle class,19965,high school,12,IAP,favor,not too happy,not at all sat,female,3,IAP,0,3,1,1,1,
58,middle class,59895,high school,12,agree,favor,very happy,more or less,male,6,2,1,3,0,1,1,2
66,lower class,1452,lt high school,9,IAP,favor,pretty happy,more or less,male,4,IAP,0,2,0,0,0,
39,working class,27225,high school,15,IAP,favor,pretty happy,not at all sat,female,2,IAP,1,2,1,0,0,
47,middle class,49005,graduate,20,agree,favor,pretty happy,more or less,female,2,5,1,2,1,0,0,0
28,working class,IAP,high school,10,IAP,favor,not too happy,not at all sat,male,3,IAP,0,3,0,0,1,
76,lower class,6534,lt high school,11,disagree,oppose,not too happy,not at all sat,female,5,5,0,2,1,0,0,0
35,working class,19965,junior college,14,agree,oppose,pretty happy,more or less,female,5,1,0,3,1,0,1,0
54,working class,6534,high school,14,strongly disagree,oppose,pretty happy,not at all sat,female,6,3,0,2,1,0,0,1
55,working class,363,high school,10,IAP,oppose,not too happy,not at all sat,male,8,IAP,0,1,0,0,0,
72,lower class,15427.5,lt high school,11,agree,favor,very happy,satisfied,male,5,5,0,3,0,1,1,1
67,middle class,39930,bachelor,16,strongly agree,favor,pretty happy,more or less,female,2,2,1,4,1,0,1,2
51,lower class,6534,lt high school,10,agree,favor,pretty happy,not at all sat,male,8,6,0,2,0,1,0,1
55,middle class,9982.5,high school,14,IAP,favor,pretty happy,more or less,male,2,IAP,0,2,0,0,0,
25,working class,2541,high school,10,strongly agree,DK,pretty happy,not at all sat,female,3,3,0,3,1,0,1,0
64,middle class,27225,bachelor,16,IAP,favor,very happy,more or less,female,21,IAP,0,2,1,1,0,
43,working class,23595,high school,12,agree,oppose,very happy,satisfied,male,2,1,1,3,0,0,1,1
62,working class,49005,high school,14,IAP,oppose,very happy,satisfied,male,3,IAP,1,3,0,1,1,
39,working class,39930,high school,13,agree,favor,pretty happy,more or less,female,3,2,1,3,1,0,1,1
79,middle class,IAP,high school,12,IAP,favor,pretty happy,satisfied,female,9,IAP,0,2,1,1,0,
80,middle class,87120,graduate,18,IAP,favor,very happy,satisfied,female,2,IAP,0,4,1,0,1,
27,working class,15427.5,high school,14,strongly agree,favor,pretty happy,more or less,female,7,3,1,1,1,0,0,1
42,working class,IAP,high school,13,IAP,favor,not too happy,more or less,female,4,IAP,1,2,1,0,0,
72,middle class,363,lt high school,8,IAP,oppose,pretty happy,more or less,male,1,IAP,0,3,0,1,1,
22,working class,3993,high school,15,strongly agree,favor,pretty happy,more or less,female,8,0,0,4,1,0,1,0
47,working class,19965,high school,12,IAP,favor,pretty happy,more or less,male,3,IAP,1,2,0,0,0,
50,middle class,IAP,bachelor,16,strongly agree,favor,very happy,more or less,male,5,5,1,3,0,0,1,1
46,lower class,13612.5,bachelor,16,IAP,favor,not too happy,not at all sat,male,2,IAP,0,2,0,1,0,
57,working class,59895,high school,12,IAP,favor,pretty happy,more or less,female,4,IAP,1,2,1,1,0,
36,middle class,72600,high school,12,disagree,oppose,very happy,satisfied,female,2,1,0,3,1,1,1,1
23,working class,27225,high school,12,IAP,favor,pretty happy,not at all sat,male,3,IAP,1,3,0,0,1,
70,middle class,IAP,high school,14,IAP,favor,not too happy,more or less,female,5,IAP,0,2,1,0,0,
82,working class,27225,lt high school,7,agree,favor,very happy,more or less,female,3,5,0,2,1,0,0,1
65,middle class,163843.84698,high school,12,agree,oppose,pretty happy,satisfied,female,4,2,0,3,1,1,1,0
25,middle class,IAP,lt high school,12,IAP,oppose,not too happy,more or less,male,1,IAP,0,2,0,0,0,
28,working class,11797.5,high school,11,agree,favor,pretty happy,not at all sat,female,3,2,1,2,1,0,0,1
34,middle class,32670,high school,11,strongly disagree,oppose,pretty happy,more or less,male,12,4,1,2,0,1,0,0
33,upper class,163843.84698,graduate,19,IAP,favor,very happy,satisfied,male,3,IAP,0,4,0,1,1,
52,middle class,163843.84698,graduate,16,IAP,favor,very happy,satisfied,male,3,IAP,1,4,0,1,1,
81,middle class,27225,high school,12,strongly agree,favor,very happy,more or less,female,7,6,0,2,1,0,0,0
57,working class,32670,high school,13,strongly disagree,favor,very happy,not at all sat,female,2,3,0,3,1,1,1,0
70,working class,72600,graduate,16,IAP,favor,pretty happy,satisfied,female,2,IAP,0,4,1,0,1,
26,middle class,72600,high school,12,IAP,oppose,pretty happy,satisfied,male,2,IAP,1,4,0,1,1,
58,middle class,IAP,lt high school,10,IAP,DK,not too happy,more or less,female,4,IAP,0,1,1,0,0,
26,working class,72600,bachelor,17,strongly agree,favor,pretty happy,more or less,female,1,1,1,3,1,1,1,2
57,working class,19965,high school,12,IAP,favor,very happy,more or less,male,4,IAP,1,3,0,0,1,
88,working class,3267,high school,12,disagree,oppose,pretty happy,more or less,female,3,4,0,2,1,0,0,0
73,working class,15427.5,high school,12,strongly disagree,DK,pretty happy,more or less,female,10,3,0,2,1,1,0,0
27,middle class,87120,bachelor,16,agree,favor,not too happy,more or less,male,2,2,1,3,0,1,1,0
27,working class,59895,high school,12,IAP,oppose,pretty happy,satisfied,male,1,IAP,1,4,0,1,1,
25,working class,23595,bachelor,16,agree,oppose,pretty happy,not at all sat,female,1,4,0,3,1,1,1,0
84,working class,IAP,bachelor,16,disagree,favor,very happy,NA,male,1,2,1,2,0,1,0,0
33,lower class,363,lt high school,11,strongly agree,favor,not too happy,satisfied,female,1,2,0,2,1,0,0,0
69,working class,49005,junior college,15,IAP,favor,pretty happy,more or less,female,3,IAP,1,3,1,1,1,
40,lower class,13612.5,junior college,14,agree,oppose,not too happy,more or less,male,6,6,0,1,0,0,0,0
74,middle class,1452,high school,14,strongly disagree,favor,very happy,more or less,female,2,0,0,3,1,0,1,0
60,working class,19965,high school,12,IAP,favor,pretty happy,more or less,female,2,IAP,0,2,1,0,0,
61,working class,32670,high school,13,IAP,favor,not too happy,more or less,male,1,IAP,1,2,0,0,0,
29,middle class,IAP,bachelor,19,agree,oppose,very happy,satisfied,female,2,2,0,4,1,1,1,0
37,working class,23595,high school,9,IAP,favor,pretty happy,not at all sat,male,1,IAP,1,1,0,0,0,
20,working class,39930,high school,13,agree,favor,pretty happy,more or less,female,7,1,1,3,1,0,1,1
83,middle class,17242.5,high school,12,IAP,favor,pretty happy,more or less,female,5,IAP,0,1,1,0,0,
60,working class,9982.5,high school,14,agree,favor,pretty happy,not at all sat,male,2,6,0,1,0,0,0,0
42,working class,39930,high school,14,IAP,favor,very happy,more or less,female,1,IAP,0,3,1,1,1,
44,middle class,59895,bachelor,16,disagree,oppose,pretty happy,more or less,male,1,2,1,3,0,1,1,2
37,middle class,39930,bachelor,16,agree,favor,pretty happy,more or less,female,1,2,0,3,1,1,1,1
62,middle class,163843.84698,junior college,16,strongly agree,oppose,pretty happy,satisfied,female,23,12,0,4,1,0,1,0
33,working class,49005,graduate,18,strongly agree,oppose,pretty happy,satisfied,male,3,2,1,2,0,1,0,2
30,middle class,163843.84698,junior college,15,agree,oppose,very happy,satisfied,male,2,3,1,4,0,1,1,2
78,upper class,163843.84698,graduate,20,IAP,favor,pretty happy,satisfied,male,3,IAP,0,4,0,1,1,
62,working class,32670,junior college,14,agree,favor,pretty happy,more or less,male,4,3,0,4,0,1,1,0
41,middle class,39930,bachelor,16,IAP,oppose,not too happy,more or less,female,3,IAP,0,2,1,0,0,
71,working class,IAP,bachelor,16,strongly agree,favor,very happy,satisfied,female,1,4,0,3,1,1,1,0
24,working class,32670,high school,14,IAP,oppose,pretty happy,more or less,male,3,IAP,0,3,0,0,1,
42,working class,8167.5,high school,12,IAP,favor,not too happy,more or less,male,6,IAP,0,1,0,0,0,
59,working class,32670,high school,12,IAP,favor,pretty happy,more or less,male,3,IAP,0,2,0,0,0,
67,middle class,39930,bachelor,16,IAP,favor,very happy,satisfied,female,6,IAP,0,4,1,1,1,
44,working class,49005,high school,13,disagree,favor,pretty happy,more or less,female,9,0,1,4,1,1,1,2
67,working class,17242.5,high school,12,IAP,favor,very happy,more or less,female,5,IAP,0,2,1,1,0,
22,middle class,8167.5,high school,12,strongly agree,favor,pretty happy,more or less,female,9,5,0,3,1,0,1,1
23,lower class,5445,high school,12,disagree,oppose,not too happy,not at all sat,male,1,0,1,2,0,0,0,0
33,middle class,72600,bachelor,16,agree,favor,very happy,satisfied,male,2,1,1,4,0,1,1,1
89 or older,working class,9982.5,lt high school,12,disagree,favor,very happy,not at all sat,female,4,3,0,3,1,0,1,0
58,middle class,49005,high school,12,IAP,oppose,very happy,more or less,female,2,IAP,0,3,1,1,1,
63,working class,87120,high school,12,agree,favor,very happy,satisfied,female,1,1,1,4,1,1,1,0
27,upper class,IAP,lt high school,11,IAP,favor,pretty happy,more or less,female,4,IAP,0,4,1,0,1,
47,working class,8167.5,high school,15,IAP,oppose,very happy,not at all sat,female,0,IAP,1,3,1,0,1,
21,lower class,1452,high school,12,IAP,oppose,pretty happy,not at all sat,female,5,IAP,0,4,1,0,1,
26,working class,59895,high school,14,strongly agree,favor,very happy,more or less,male,3,4,0,3,0,0,1,1
35,working class,39930,high school,11,IAP,oppose,pretty happy,not at all sat,male,2,IAP,1,3,0,1,1,
40,lower class,8167.5,high school,12,IAP,favor,not too happy,not at all sat,male,1,IAP,0,2,0,0,0,
38,working class,39930,high school,17,IAP,oppose,very happy,satisfied,female,4,IAP,0,4,1,1,1,
38,lower class,23595,high school,16,disagree,DK,not too happy,not at all sat,male,9,2,1,3,0,1,1,0
32,working class,19965,bachelor,16,IAP,oppose,not too happy,more or less,male,2,IAP,0,4,0,0,1,
60,upper class,116160,graduate,19,strongly agree,favor,very happy,satisfied,male,4,1,0,4,0,1,1,1
64,middle class,72600,junior college,15,IAP,favor,very happy,satisfied,female,7,IAP,1,4,1,0,1,
65,middle class,72600,high school,13,strongly agree,favor,very happy,satisfied,male,4,1,0,3,0,1,1,3
41,middle class,163843.84698,bachelor,16,IAP,favor,pretty happy,more or less,female,1,IAP,1,4,1,1,1,
83,middle class,27225,high school,13,agree,favor,pretty happy,satisfied,female,1,7,0,3,1,0,1,0
62,middle class,59895,graduate,18,IAP,favor,pretty happy,more or less,female,1,IAP,1,3,1,0,1,
52,working class,32670,high school,12,IAP,favor,not too happy,not at all sat,male,3,IAP,0,3,0,0,1,
52,working class,87120,graduate,18,IAP,favor,pretty happy,more or less,male,1,IAP,1,3,0,0,1,
54,middle class,101640,bachelor,16,strongly agree,favor,pretty happy,more or less,female,2,1,1,4,1,1,1,1
86,middle class,72600,graduate,20,IAP,favor,pretty happy,satisfied,male,3,IAP,0,2,0,1,0,
42,middle class,87120,graduate,20,IAP,oppose,pretty happy,more or less,male,3,IAP,1,3,0,1,1,
21,working class,13612.5,high school,12,strongly agree,favor,very happy,more or less,male,2,6,1,2,0,0,0,1
41,lower class,23595,high school,12,IAP,favor,not too happy,not at all sat,female,6,IAP,1,2,1,0,0,
57,upper class,163843.84698,graduate,18,agree,favor,pretty happy,satisfied,male,1,0,0,3,0,1,1,0
23,working class,32670,high school,13,IAP,favor,pretty happy,more or less,male,2,IAP,1,3,0,0,1,
46,middle class,59895,graduate,18,IAP,oppose,pretty happy,more or less,male,4,IAP,1,3,0,1,1,
57,working class,49005,high school,12,agree,oppose,pretty happy,satisfied,male,3,1,1,2,0,0,0,0
66,working class,39930,high school,12,IAP,favor,pretty happy,satisfied,female,6,IAP,0,4,1,1,1,
42,middle class,39930,high school,12,IAP,oppose,very happy,more or less,male,1,IAP,1,2,0,1,0,
60,working class,39930,high school,13,agree,favor,pretty happy,not at all sat,male,4,3,1,3,0,1,1,0
33,middle class,72600,high school,12,IAP,oppose,very happy,satisfied,male,1,IAP,1,4,0,1,1,
84,middle class,IAP,high school,12,agree,favor,pretty happy,more or less,female,2,6,0,2,1,0,0,0
63,working class,49005,junior college,13,IAP,favor,very happy,satisfied,female,7,IAP,0,3,1,1,1,
22,working class,IAP,bachelor,16,IAP,favor,very happy,NA,male,2,IAP,0,4,0,0,1,
69,middle class,59895,graduate,19,agree,favor,very happy,satisfied,male,2,2,0,3,0,1,1,0
53,working class,IAP,bachelor,16,IAP,favor,pretty happy,satisfied,male,2,IAP,1,4,0,0,1,
35,working class,15427.5,high school,9,IAP,favor,pretty happy,more or less,female,5,IAP,1,3,1,0,1,
60,working class,87120,bachelor,16,agree,favor,pretty happy,more or less,female,7,2,0,3,1,1,1,0
65,working class,39930,high school,12,IAP,favor,pretty happy,not at all sat,female,3,IAP,0,3,1,1,1,
67,working class,IAP,high school,12,agree,favor,pretty happy,not at all sat,female,2,5,0,2,1,1,0,0
70,working class,13612.5,high school,12,agree,favor,pretty happy,satisfied,male,14,5,0,2,0,0,0,0
30,working class,72600,junior college,15,strongly agree,favor,pretty happy,not at all sat,male,2,1,1,3,0,1,1,1
31,lower class,13612.5,bachelor,17,IAP,oppose,not too happy,not at all sat,female,7,IAP,0,3,1,0,1,
35,working class,87120,high school,12,disagree,oppose,very happy,satisfied,male,1,1,1,2,0,1,0,2
72,working class,32670,high school,12,agree,favor,very happy,satisfied,female,1,10,0,3,1,0,1,0
56,lower class,8167.5,high school,12,IAP,oppose,not too happy,not at all sat,female,2,IAP,0,1,1,0,0,
68,middle class,27225,graduate,18,strongly agree,favor,pretty happy,more or less,female,1,3,0,4,1,0,1,1
61,middle class,19965,high school,13,IAP,favor,very happy,satisfied,female,16,IAP,0,1,1,1,0,
32,working class,39930,high school,14,IAP,favor,pretty happy,more or less,male,3,IAP,1,4,0,1,1,
29,working class,1452,lt high school,11,IAP,favor,not too happy,not at all sat,female,1,IAP,0,1,1,0,0,
57,middle class,49005,high school,13,agree,oppose,pretty happy,more or less,male,4,2,1,4,0,0,1,0
50,working class,2541,high school,13,IAP,favor,pretty happy,not at all sat,female,2,IAP,0,1,1,0,0,
76,middle class,39930,bachelor,16,agree,favor,very happy,more or less,female,5,4,0,3,1,1,1,1
53,middle class,49005,bachelor,17,IAP,oppose,not too happy,satisfied,female,2,IAP,0,2,1,1,0,
21,working class,32670,high school,12,IAP,favor,very happy,more or less,female,1,IAP,0,2,1,0,0,
